coupon_uid,household_key,CAMPAIGN,COUPON_UPC,day_issued,day_expired,day_redeemed,duration,event,classification_1,classification_2,classification_3,HOMEOWNER_DESC,classification_5,classification_4,KID_CATEGORY_DESC
28350,1376,16,57418211676,561,593,,32.0,0,Age Group5,Y,Level5,Homeowner,Group6,1,None/Unknown
28351,1376,16,10000085436,561,593,,32.0,0,Age Group5,Y,Level5,Homeowner,Group6,1,None/Unknown
28352,1376,22,51450050050,624,656,,32.0,0,Age Group5,Y,Level5,Homeowner,Group6,1,None/Unknown
28353,1376,22,55150081028,624,656,,32.0,0,Age Group5,Y,Level5,Homeowner,Group6,1,None/Unknown
28354,1376,22,54132220050,624,656,,32.0,0,Age Group5,Y,Level5,Homeowner,Group6,1,None/Unknown
28355,1376,22,57045970076,624,656,,32.0,0,Age Group5,Y,Level5,Homeowner,Group6,1,None/Unknown
28356,1376,22,52100000031,624,656,,32.0,0,Age Group5,Y,Level5,Homeowner,Group6,1,None/Unknown
28357,1376,22,55150081060,624,656,,32.0,0,Age Group5,Y,Level5,Homeowner,Group6,1,None/Unknown
28358,1376,22,54400021032,624,656,,32.0,0,Age Group5,Y,Level5,Homeowner,Group6,1,None/Unknown
28359,1376,22,52113100077,624,656,,32.0,0,Age Group5,Y,Level5,Homeowner,Group6,1,None/Unknown
28360,1376,22,55100090033,624,656,,32.0,0,Age Group5,Y,Level5,Homeowner,Group6,1,None/Unknown
28361,1376,22,54850010033,624,656,,32.0,0,Age Group5,Y,Level5,Homeowner,Group6,1,None/Unknown
28362,1376,22,51800000050,624,656,,32.0,0,Age Group5,Y,Level5,Homeowner,Group6,1,None/Unknown
28363,1376,22,51312010033,624,656,,32.0,0,Age Group5,Y,Level5,Homeowner,Group6,1,None/Unknown
28364,1376,22,52800031032,624,656,,32.0,0,Age Group5,Y,Level5,Homeowner,Group6,1,None/Unknown
28365,1376,22,56233833793,624,656,,32.0,0,Age Group5,Y,Level5,Homeowner,Group6,1,None/Unknown
28366,1376,22,57797520075,624,656,,32.0,0,Age Group5,Y,Level5,Homeowner,Group6,1,None/Unknown
28367,1376,22,54450000076,624,656,,32.0,0,Age Group5,Y,Level5,Homeowner,Group6,1,None/Unknown
28368,1376,22,57100771033,624,656,,32.0,0,Age Group5,Y,Level5,Homeowner,Group6,1,None/Unknown
28369,1376,22,10000089316,624,656,,32.0,0,Age Group5,Y,Level5,Homeowner,Group6,1,None/Unknown
28370,1376,22,10000085486,624,656,,32.0,0,Age Group5,Y,Level5,Homeowner,Group6,1,None/Unknown
28371,1376,22,10000085487,624,656,,32.0,0,Age Group5,Y,Level5,Homeowner,Group6,1,None/Unknown
28372,1376,22,52732670076,624,656,,32.0,0,Age Group5,Y,Level5,Homeowner,Group6,1,None/Unknown
28373,1376,23,54400000032,646,684,,38.0,0,Age Group5,Y,Level5,Homeowner,Group6,1,None/Unknown
28374,1376,23,55200017313,646,684,,38.0,0,Age Group5,Y,Level5,Homeowner,Group6,1,None/Unknown
28375,1376,23,54060060033,646,684,,38.0,0,Age Group5,Y,Level5,Homeowner,Group6,1,None/Unknown
28376,1376,23,55100000033,646,684,,38.0,0,Age Group5,Y,Level5,Homeowner,Group6,1,None/Unknown
28377,1376,23,57027211076,646,684,,38.0,0,Age Group5,Y,Level5,Homeowner,Group6,1,None/Unknown
28378,1376,23,53000000036,646,684,,38.0,0,Age Group5,Y,Level5,Homeowner,Group6,1,None/Unknown
28379,1376,23,55928320070,646,684,,38.0,0,Age Group5,Y,Level5,Homeowner,Group6,1,None/Unknown
28380,1376,23,55420811176,646,684,,38.0,0,Age Group5,Y,Level5,Homeowner,Group6,1,None/Unknown
28381,1376,23,51380040009,646,684,,38.0,0,Age Group5,Y,Level5,Homeowner,Group6,1,None/Unknown
28382,1376,23,50057331082,646,684,,38.0,0,Age Group5,Y,Level5,Homeowner,Group6,1,None/Unknown
28383,1376,23,51200000076,646,684,,38.0,0,Age Group5,Y,Level5,Homeowner,Group6,1,None/Unknown
28384,1376,23,59108312076,646,684,,38.0,0,Age Group5,Y,Level5,Homeowner,Group6,1,None/Unknown
28385,1376,23,54850010033,646,684,,38.0,0,Age Group5,Y,Level5,Homeowner,Group6,1,None/Unknown
28386,1376,23,52840000082,646,684,,38.0,0,Age Group5,Y,Level5,Homeowner,Group6,1,None/Unknown
28387,1376,23,10000085491,646,684,,38.0,0,Age Group5,Y,Level5,Homeowner,Group6,1,None/Unknown
28388,1376,23,50000540082,646,684,,38.0,0,Age Group5,Y,Level5,Homeowner,Group6,1,None/Unknown
28389,1376,23,10000085493,646,684,,38.0,0,Age Group5,Y,Level5,Homeowner,Group6,1,None/Unknown
28390,1376,23,10000085490,646,684,,38.0,0,Age Group5,Y,Level5,Homeowner,Group6,1,None/Unknown
28391,1376,20,54100014076,615,685,,70.0,0,Age Group5,Y,Level5,Homeowner,Group6,1,None/Unknown
28392,1376,20,50834600078,615,685,,70.0,0,Age Group5,Y,Level5,Homeowner,Group6,1,None/Unknown
28393,1376,20,54589371155,615,685,,70.0,0,Age Group5,Y,Level5,Homeowner,Group6,1,None/Unknown
28394,1376,20,54100027032,615,685,,70.0,0,Age Group5,Y,Level5,Homeowner,Group6,1,None/Unknown
28395,1376,20,51111122076,615,685,,70.0,0,Age Group5,Y,Level5,Homeowner,Group6,1,None/Unknown
28396,1376,20,51111122077,615,685,,70.0,0,Age Group5,Y,Level5,Homeowner,Group6,1,None/Unknown
28397,1376,20,57940033055,615,685,,70.0,0,Age Group5,Y,Level5,Homeowner,Group6,1,None/Unknown
28398,1376,20,54589371176,615,685,,70.0,0,Age Group5,Y,Level5,Homeowner,Group6,1,None/Unknown
28399,1376,20,53620010028,615,685,,70.0,0,Age Group5,Y,Level5,Homeowner,Group6,1,None/Unknown
28400,1376,20,51111131075,615,685,,70.0,0,Age Group5,Y,Level5,Homeowner,Group6,1,None/Unknown
28401,1376,20,51111131077,615,685,,70.0,0,Age Group5,Y,Level5,Homeowner,Group6,1,None/Unknown
28402,1376,20,51111120076,615,685,,70.0,0,Age Group5,Y,Level5,Homeowner,Group6,1,None/Unknown
28403,1376,20,51111120078,615,685,,70.0,0,Age Group5,Y,Level5,Homeowner,Group6,1,None/Unknown
28404,1376,20,54589399255,615,685,,70.0,0,Age Group5,Y,Level5,Homeowner,Group6,1,None/Unknown
28405,1376,20,54589321176,615,685,,70.0,0,Age Group5,Y,Level5,Homeowner,Group6,1,None/Unknown
28406,1376,20,54589321177,615,685,,70.0,0,Age Group5,Y,Level5,Homeowner,Group6,1,None/Unknown
28407,1376,20,54589353176,615,685,,70.0,0,Age Group5,Y,Level5,Homeowner,Group6,1,None/Unknown
28408,1376,20,54589353178,615,685,,70.0,0,Age Group5,Y,Level5,Homeowner,Group6,1,None/Unknown
28409,1376,20,54100024032,615,685,,70.0,0,Age Group5,Y,Level5,Homeowner,Group6,1,None/Unknown
28410,1376,20,54800110055,615,685,,70.0,0,Age Group5,Y,Level5,Homeowner,Group6,1,None/Unknown
28411,1376,20,54589399275,615,685,,70.0,0,Age Group5,Y,Level5,Homeowner,Group6,1,None/Unknown
28412,1376,20,54589399277,615,685,620.0,5.0,1,Age Group5,Y,Level5,Homeowner,Group6,1,None/Unknown
28413,1376,20,50052110076,615,685,,70.0,0,Age Group5,Y,Level5,Homeowner,Group6,1,None/Unknown
28414,1376,20,50052110078,615,685,,70.0,0,Age Group5,Y,Level5,Homeowner,Group6,1,None/Unknown
28415,1378,29,54060060033,281,334,,53.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28416,1378,29,53000012033,281,334,,53.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28417,1378,29,50057331076,281,334,,53.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28418,1378,29,57047095176,281,334,,53.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28419,1378,29,53000013836,281,334,,53.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28420,1378,29,54850010009,281,334,,53.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28421,1378,29,54400000033,281,334,,53.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28422,1378,29,51200000033,281,334,,53.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28423,1378,29,57800000033,281,334,,53.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28424,1378,29,54138310050,281,334,,53.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28425,1378,29,54300016033,281,334,,53.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28426,1378,29,55420811176,281,334,,53.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28427,1378,29,50000540076,281,334,,53.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28428,1378,29,53377610033,281,334,,53.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28429,1378,29,57027210033,281,334,,53.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28430,1378,29,52840000051,281,334,,53.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28431,1378,29,51380041013,281,334,,53.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28432,1378,29,54300021057,281,334,,53.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28433,1378,29,51410010050,281,334,,53.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28434,1378,29,52900041025,281,334,,53.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28435,1378,29,57455024450,281,334,,53.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28436,1378,29,57321050050,281,334,,53.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28437,1378,29,55004910025,281,334,,53.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28438,1378,29,53748000076,281,334,,53.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28439,1378,29,53663200076,281,334,,53.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28440,1378,29,10000085207,281,334,,53.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28441,1378,29,52100071132,281,334,,53.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28442,1378,29,51380041313,281,334,,53.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28443,1378,29,51514110050,281,334,,53.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28444,1378,29,57047091041,281,334,,53.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28445,1378,29,51200092776,281,334,,53.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28446,1378,29,57349171050,281,334,,53.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28447,1378,29,54850040050,281,334,,53.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28448,1378,7,57482000035,398,432,,34.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28449,1378,7,57050100076,398,432,,34.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28450,1378,7,53320051055,398,432,,34.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28451,1378,7,58087858576,398,432,,34.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28452,1378,7,53700060051,398,432,,34.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28453,1378,7,53700048051,398,432,,34.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28454,1378,7,51111121078,398,432,,34.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28455,1378,7,10000085373,398,432,,34.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28456,1378,9,52100000033,435,467,,32.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28457,1378,9,10000085378,435,467,,32.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28458,1378,9,10000085380,435,467,,32.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28459,1378,9,52840042077,435,467,,32.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28460,1378,9,53160410087,435,467,,32.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28461,1378,9,10000089064,435,467,,32.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28462,1378,9,55004910025,435,467,,32.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28463,1378,9,52550075176,435,467,,32.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28464,1378,9,50834620078,435,467,,32.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28465,1378,9,51600070033,435,467,,32.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28466,1378,9,54300026033,435,467,,32.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28467,1378,9,53700060051,435,467,,32.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28468,1378,9,53800050033,435,467,,32.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28469,1378,9,57064021233,435,467,,32.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28470,1378,9,52100061076,435,467,,32.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28471,1378,9,54850011033,435,467,,32.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28472,1378,9,52580010042,435,467,,32.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28473,1378,9,51380041309,435,467,,32.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28474,1378,16,51254600033,561,593,,32.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28475,1378,16,53600030082,561,593,,32.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28476,1378,16,52270011076,561,593,,32.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28477,1378,16,56382410076,561,593,,32.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28478,1378,16,10000085482,561,593,,32.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28479,1378,16,55310000076,561,593,,32.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28480,1378,16,53500000076,561,593,,32.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28481,1378,16,53700048076,561,593,,32.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28482,1378,16,50099700082,561,593,,32.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28483,1378,16,50076613076,561,593,,32.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28484,1378,16,57124921076,561,593,,32.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28485,1378,16,57418211676,561,593,,32.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28486,1378,16,10000085436,561,593,,32.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28487,1378,17,54280011660,575,607,,32.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28488,1378,17,54369530009,575,607,,32.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28489,1378,17,57045970076,575,607,,32.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28490,1378,17,57336970013,575,607,,32.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28491,1378,17,54670400033,575,607,,32.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28492,1378,17,55100055075,575,607,,32.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28493,1378,17,53450058040,575,607,,32.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28494,1378,17,53760020032,575,607,,32.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28495,1378,17,53620064076,575,607,,32.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28496,1378,17,51785400013,575,607,,32.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28497,1378,17,57790030032,575,607,,32.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28498,1378,17,53800030050,575,607,,32.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28499,1378,17,57756765034,575,607,,32.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28500,1378,17,10000089195,575,607,,32.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28501,1378,17,54440020076,575,607,,32.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28502,1378,17,54440020077,575,607,,32.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28503,1378,17,10000089194,575,607,,32.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28504,1378,17,51800050033,575,607,,32.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28505,1378,17,52732670076,575,607,,32.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28506,1378,20,54100014076,615,685,,70.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28507,1378,20,50834600078,615,685,,70.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28508,1378,20,54589371155,615,685,,70.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28509,1378,20,54100027032,615,685,,70.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28510,1378,20,51111122076,615,685,,70.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28511,1378,20,51111122077,615,685,,70.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28512,1378,20,57940033055,615,685,,70.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28513,1378,20,54589371176,615,685,,70.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28514,1378,20,53620010028,615,685,,70.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28515,1378,20,51111131075,615,685,,70.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28516,1378,20,51111131077,615,685,,70.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28517,1378,20,51111120076,615,685,,70.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28518,1378,20,51111120078,615,685,,70.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28519,1378,20,54589399255,615,685,,70.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28520,1378,20,54589321176,615,685,,70.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28521,1378,20,54589321177,615,685,,70.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28522,1378,20,54589353176,615,685,,70.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28523,1378,20,54589353178,615,685,,70.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28524,1378,20,54100024032,615,685,,70.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28525,1378,20,54800110055,615,685,,70.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28526,1378,20,54589399275,615,685,,70.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28527,1378,20,54589399277,615,685,,70.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28528,1378,20,50052110076,615,685,,70.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28529,1378,20,50052110078,615,685,,70.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28530,1378,6,53663271277,393,425,,32.0,0,Age Group2,Y,Level7,Unknown,Group3,1,None/Unknown
28531,1379,5,53600010082,377,411,,34.0,0,,,,,,,
28532,1379,5,50813700076,377,411,,34.0,0,,,,,,,
28533,1379,5,56025876174,377,411,,34.0,0,,,,,,,
28534,1379,5,55000051087,377,411,,34.0,0,,,,,,,
28535,1379,5,51300010013,377,411,,34.0,0,,,,,,,
28536,1379,5,55220010013,377,411,,34.0,0,,,,,,,
28537,1379,5,53700048182,377,411,,34.0,0,,,,,,,
28538,1379,5,57007440087,377,411,,34.0,0,,,,,,,
28539,1379,5,58374400087,377,411,,34.0,0,,,,,,,
28540,1379,5,57410101082,377,411,,34.0,0,,,,,,,
28541,1379,5,51500050013,377,411,,34.0,0,,,,,,,
28542,1379,7,57482000035,398,432,,34.0,0,,,,,,,
28543,1379,7,57050100076,398,432,,34.0,0,,,,,,,
28544,1379,7,53320051055,398,432,,34.0,0,,,,,,,
28545,1379,7,58087858576,398,432,,34.0,0,,,,,,,
28546,1379,7,53700060051,398,432,,34.0,0,,,,,,,
28547,1379,7,53700048051,398,432,,34.0,0,,,,,,,
28548,1379,7,51111121078,398,432,,34.0,0,,,,,,,
28549,1379,7,10000085373,398,432,,34.0,0,,,,,,,
28550,1379,10,54589314178,463,495,,32.0,0,,,,,,,
28551,1379,10,57109130055,463,495,,32.0,0,,,,,,,
28552,1379,10,50813700076,463,495,,32.0,0,,,,,,,
28553,1379,10,10000085370,463,495,,32.0,0,,,,,,,
28554,1379,10,10000089072,463,495,,32.0,0,,,,,,,
28555,1379,10,53600000082,463,495,,32.0,0,,,,,,,
28556,1379,10,51300010013,463,495,,32.0,0,,,,,,,
28557,1379,10,55220010013,463,495,,32.0,0,,,,,,,
28558,1379,10,53700048182,463,495,,32.0,0,,,,,,,
28559,1379,10,57007444182,463,495,,32.0,0,,,,,,,
28560,1379,10,51500059033,463,495,,32.0,0,,,,,,,
28561,1379,10,54110030074,463,495,,32.0,0,,,,,,,
28562,1379,10,50813713084,463,495,,32.0,0,,,,,,,
28563,1379,10,57410101082,463,495,,32.0,0,,,,,,,
28564,1379,11,52500060033,477,523,,46.0,0,,,,,,,
28565,1379,11,55150000034,477,523,,46.0,0,,,,,,,
28566,1379,11,51920034051,477,523,,46.0,0,,,,,,,
28567,1379,11,55113100076,477,523,,46.0,0,,,,,,,
28568,1379,11,54310000076,477,523,,46.0,0,,,,,,,
28569,1379,11,54171600078,477,523,,46.0,0,,,,,,,
28570,1379,11,57033040050,477,523,,46.0,0,,,,,,,
28571,1379,11,57166211133,477,523,,46.0,0,,,,,,,
28572,1379,11,57418211676,477,523,,46.0,0,,,,,,,
28573,1379,11,57940062040,477,523,,46.0,0,,,,,,,
28574,1379,11,53600050042,477,523,,46.0,0,,,,,,,
28575,1379,11,53500051576,477,523,,46.0,0,,,,,,,
28576,1379,11,57008510013,477,523,,46.0,0,,,,,,,
28577,1379,16,51254600033,561,593,,32.0,0,,,,,,,
28578,1379,16,53600030082,561,593,,32.0,0,,,,,,,
28579,1379,16,52270011076,561,593,,32.0,0,,,,,,,
28580,1379,16,56382410076,561,593,,32.0,0,,,,,,,
28581,1379,16,10000085482,561,593,,32.0,0,,,,,,,
28582,1379,16,55310000076,561,593,,32.0,0,,,,,,,
28583,1379,16,53500000076,561,593,,32.0,0,,,,,,,
28584,1379,16,53700048076,561,593,,32.0,0,,,,,,,
28585,1379,16,50099700082,561,593,,32.0,0,,,,,,,
28586,1379,16,50076613076,561,593,,32.0,0,,,,,,,
28587,1379,16,57124921076,561,593,,32.0,0,,,,,,,
28588,1379,16,57418211676,561,593,,32.0,0,,,,,,,
28589,1379,16,10000085436,561,593,,32.0,0,,,,,,,
28590,1379,19,57007451076,603,635,,32.0,0,,,,,,,
28591,1379,19,51500050013,603,635,,32.0,0,,,,,,,
28592,1379,19,53600010087,603,635,,32.0,0,,,,,,,
28593,1379,19,51500050033,603,635,,32.0,0,,,,,,,
28594,1379,19,57007440082,603,635,,32.0,0,,,,,,,
28595,1379,19,55220010013,603,635,,32.0,0,,,,,,,
28596,1379,19,57007461076,603,635,,32.0,0,,,,,,,
28597,1379,19,53700048182,603,635,,32.0,0,,,,,,,
28598,1379,19,57410101082,603,635,,32.0,0,,,,,,,
28599,1379,19,50008710076,603,635,,32.0,0,,,,,,,
28600,1379,19,51300010013,603,635,,32.0,0,,,,,,,
28601,1379,22,51450050050,624,656,,32.0,0,,,,,,,
28602,1379,22,55150081028,624,656,,32.0,0,,,,,,,
28603,1379,22,54132220050,624,656,,32.0,0,,,,,,,
28604,1379,22,57045970076,624,656,,32.0,0,,,,,,,
28605,1379,22,52100000031,624,656,,32.0,0,,,,,,,
28606,1379,22,55150081060,624,656,,32.0,0,,,,,,,
28607,1379,22,54400021032,624,656,,32.0,0,,,,,,,
28608,1379,22,52113100077,624,656,,32.0,0,,,,,,,
28609,1379,22,55100090033,624,656,,32.0,0,,,,,,,
28610,1379,22,54850010033,624,656,,32.0,0,,,,,,,
28611,1379,22,51800000050,624,656,,32.0,0,,,,,,,
28612,1379,22,51312010033,624,656,,32.0,0,,,,,,,
28613,1379,22,52800031032,624,656,,32.0,0,,,,,,,
28614,1379,22,56233833793,624,656,,32.0,0,,,,,,,
28615,1379,22,57797520075,624,656,,32.0,0,,,,,,,
28616,1379,22,54450000076,624,656,,32.0,0,,,,,,,
28617,1379,22,57100771033,624,656,,32.0,0,,,,,,,
28618,1379,22,10000089316,624,656,,32.0,0,,,,,,,
28619,1379,22,10000085486,624,656,,32.0,0,,,,,,,
28620,1379,22,10000085487,624,656,,32.0,0,,,,,,,
28621,1379,22,52732670076,624,656,,32.0,0,,,,,,,
28622,1379,25,52840000033,659,691,,32.0,0,,,,,,,
28623,1379,25,54900050082,659,691,,32.0,0,,,,,,,
28624,1379,25,52700012033,659,691,,32.0,0,,,,,,,
28625,1379,25,54116500036,659,691,,32.0,0,,,,,,,
28626,1379,25,58768484040,659,691,,32.0,0,,,,,,,
28627,1379,25,51200000009,659,691,,32.0,0,,,,,,,
28628,1379,25,57756765034,659,691,,32.0,0,,,,,,,
28629,1379,25,57797520075,659,691,,32.0,0,,,,,,,
28630,1379,25,52100000076,659,691,,32.0,0,,,,,,,
28631,1379,25,52900020076,659,691,,32.0,0,,,,,,,
28632,1379,25,51090044076,659,691,,32.0,0,,,,,,,
28633,1379,25,53400022076,659,691,,32.0,0,,,,,,,
28634,1379,25,54132220050,659,691,,32.0,0,,,,,,,
28635,1379,25,54460080082,659,691,,32.0,0,,,,,,,
28636,1379,25,52100023030,659,691,,32.0,0,,,,,,,
28637,1379,25,10000085498,659,691,,32.0,0,,,,,,,
28638,1379,25,57192110076,659,691,,32.0,0,,,,,,,
28639,1379,20,54100014076,615,685,,70.0,0,,,,,,,
28640,1379,20,50834600078,615,685,,70.0,0,,,,,,,
28641,1379,20,54589371155,615,685,,70.0,0,,,,,,,
28642,1379,20,54100027032,615,685,,70.0,0,,,,,,,
28643,1379,20,51111122076,615,685,,70.0,0,,,,,,,
